2025-11-16 14:58:14.281 | DEBUG    | p8fs.providers.kv:_get_table:525 - TiDB KV: Retrieved value for tenant-test/Vitality App/resource
2025-11-16 14:58:14.328 | ERROR    | p8fs.providers.kv:_get_async_tikv_client:319 - Failed to connect to TiKV: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:14.328 | ERROR    | p8fs.providers.kv:_put_tikv:392 - TiKV put operation failed for key tenant-test/Vitality App/resource: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:14.328 | WARNING  | p8fs.providers.kv:put:344 - TiKV put failed, falling back to table storage: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:14.329 | DEBUG    | p8fs.providers.tidb:connect_sync:1010 - Using pooled TiDB connection
2025-11-16 14:58:14.395 | DEBUG    | p8fs.providers.kv:_put_table:419 - TiDB KV: Storing key=tenant-test/Vitality App/resource, ttl=None
2025-11-16 14:58:14.493 | DEBUG    | p8fs.providers.kv:_put_table:436 - TiDB KV: Stored tenant-test/Vitality App/resource successfully
2025-11-16 14:58:14.535 | DEBUG    | p8fs.repository.BaseRepository:_populate_entity_key_index:540 - Indexed graph edge: Vitality App → c7476df6-4fdb-5677-9968-fc3a080f48d1
2025-11-16 14:58:14.535 | DEBUG    | p8fs.providers.tidb:connect_sync:1010 - Using pooled TiDB connection
2025-11-16 14:58:14.620 | DEBUG    | p8fs.providers.kv:_get_table:520 - TiDB KV: fetchone() returned: None, type: <class 'NoneType'>
2025-11-16 14:58:14.620 | DEBUG    | p8fs.providers.kv:_get_table:530 - TiDB KV: No result for key tenant-test/Friday Afternoon Company All-Hands/resource
2025-11-16 14:58:14.669 | ERROR    | p8fs.providers.kv:_get_async_tikv_client:319 - Failed to connect to TiKV: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:14.669 | ERROR    | p8fs.providers.kv:_get_tikv:502 - TiKV get operation failed for key tenant-test/Friday Afternoon Company All-Hands/resource: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:14.669 | WARNING  | p8fs.providers.kv:get:462 - TiKV get also failed: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:14.671 | ERROR    | p8fs.providers.kv:_get_async_tikv_client:319 - Failed to connect to TiKV: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:14.671 | ERROR    | p8fs.providers.kv:_put_tikv:392 - TiKV put operation failed for key tenant-test/Friday Afternoon Company All-Hands/resource: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:14.671 | WARNING  | p8fs.providers.kv:put:344 - TiKV put failed, falling back to table storage: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:14.671 | DEBUG    | p8fs.providers.tidb:connect_sync:1010 - Using pooled TiDB connection
2025-11-16 14:58:14.713 | DEBUG    | p8fs.providers.kv:_put_table:419 - TiDB KV: Storing key=tenant-test/Friday Afternoon Company All-Hands/resource, ttl=None
2025-11-16 14:58:14.815 | DEBUG    | p8fs.providers.kv:_put_table:436 - TiDB KV: Stored tenant-test/Friday Afternoon Company All-Hands/resource successfully
2025-11-16 14:58:14.856 | DEBUG    | p8fs.repository.BaseRepository:_populate_entity_key_index:540 - Indexed graph edge: Friday Afternoon Company All-Hands → c7476df6-4fdb-5677-9968-fc3a080f48d1
2025-11-16 14:58:14.857 | DEBUG    | p8fs.models.engram.processor:_process_moments:286 - Upserted moment 'CEO Vision and Priorities' with 4 graph edges
2025-11-16 14:58:14.898 | DEBUG    | p8fs.providers.tidb:connect_async:1031 - Async connection requested, returning sync connection (aiomysql not implemented yet)
2025-11-16 14:58:14.899 | DEBUG    | p8fs.providers.tidb:_init_connection_pool:967 - Initializing TiDB connection pool: max_connections=10, max_usage=100, max_lifetime=3600s
2025-11-16 14:58:15.406 | DEBUG    | p8fs.providers.tidb:_init_connection_pool:995 - TiDB connection pool initialized successfully
2025-11-16 14:58:15.406 | DEBUG    | p8fs.providers.tidb:connect_sync:1010 - Using pooled TiDB connection
2025-11-16 14:58:15.452 | DEBUG    | p8fs.repository.BaseRepository:upsert:397 - Upserting Moment with fields: ['id', 'created_at', 'updated_at', 'name', 'category', 'content', 'summary', 'ordinal', 'uri', 'metadata', 'graph_paths', 'resource_timestamp', 'userid', 'resource_ends_timestamp', 'present_persons', 'location', 'background_sounds', 'moment_type', 'emotion_tags', 'topic_tags', 'images', 'speakers', 'key_emotions', 'tenant_id']
2025-11-16 14:58:15.494 | DEBUG    | p8fs.providers.tidb:execute:1090 - Executing query: INSERT INTO moments (id, created_at, updated_at, name, category, content, summary, ordinal, uri, met...
2025-11-16 14:58:15.591 | DEBUG    | p8fs.repository.BaseRepository:upsert:417 - Successfully async upserted 1 Moment entities
2025-11-16 14:58:15.596 | DEBUG    | p8fs.providers.tidb:connect_sync:1010 - Using pooled TiDB connection
2025-11-16 14:58:15.637 | DEBUG    | p8fs.providers.tidb:execute:1090 - Executing query: 
            REPLACE INTO embeddings.moments_embeddings
            (id, entity_id, field_name, embe...
2025-11-16 14:58:15.832 | INFO     | p8fs.repository.BaseRepository:_generate_embeddings_for_entities:976 - Generated and stored 1 embeddings in batch
2025-11-16 14:58:15.832 | INFO     | p8fs.providers.kv:__init__:290 - TiDB KV: TiKV client available, will use native client for operations without TTL. Endpoints: ['fresh-cluster-pd-0.fresh-cluster-pd-peer.tikv-cluster.svc.cluster.local:2379', 'fresh-cluster-pd-1.fresh-cluster-pd-peer.tikv-cluster.svc.cluster.local:2379']
2025-11-16 14:58:15.832 | DEBUG    | p8fs.providers.tidb:connect_sync:1010 - Using pooled TiDB connection
2025-11-16 14:58:15.917 | DEBUG    | p8fs.providers.kv:_get_table:520 - TiDB KV: fetchone() returned: None, type: <class 'NoneType'>
2025-11-16 14:58:15.917 | DEBUG    | p8fs.providers.kv:_get_table:530 - TiDB KV: No result for key tenant-test/Product Update - Onboarding Success/moments
2025-11-16 14:58:15.962 | ERROR    | p8fs.providers.kv:_get_async_tikv_client:319 - Failed to connect to TiKV: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:15.962 | ERROR    | p8fs.providers.kv:_get_tikv:502 - TiKV get operation failed for key tenant-test/Product Update - Onboarding Success/moments: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:15.962 | WARNING  | p8fs.providers.kv:get:462 - TiKV get also failed: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:15.965 | ERROR    | p8fs.providers.kv:_get_async_tikv_client:319 - Failed to connect to TiKV: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:15.966 | ERROR    | p8fs.providers.kv:_put_tikv:392 - TiKV put operation failed for key tenant-test/Product Update - Onboarding Success/moments: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:15.966 | WARNING  | p8fs.providers.kv:put:344 - TiKV put failed, falling back to table storage: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:15.966 | DEBUG    | p8fs.providers.tidb:connect_sync:1010 - Using pooled TiDB connection
2025-11-16 14:58:16.009 | DEBUG    | p8fs.providers.kv:_put_table:419 - TiDB KV: Storing key=tenant-test/Product Update - Onboarding Success/moments, ttl=None
2025-11-16 14:58:16.106 | DEBUG    | p8fs.providers.kv:_put_table:436 - TiDB KV: Stored tenant-test/Product Update - Onboarding Success/moments successfully
2025-11-16 14:58:16.148 | DEBUG    | p8fs.repository.BaseRepository:_populate_entity_key_index:516 - Indexed entity name: Product Update - Onboarding Success → c101b709-b686-52f4-9d82-cfed9c2c33e2
2025-11-16 14:58:16.148 | DEBUG    | p8fs.providers.tidb:connect_sync:1010 - Using pooled TiDB connection
2025-11-16 14:58:16.230 | DEBUG    | p8fs.providers.kv:_get_table:520 - TiDB KV: fetchone() returned: None, type: <class 'NoneType'>
2025-11-16 14:58:16.230 | DEBUG    | p8fs.providers.kv:_get_table:530 - TiDB KV: No result for key tenant-test/Sarah Chen/resource
2025-11-16 14:58:16.275 | ERROR    | p8fs.providers.kv:_get_async_tikv_client:319 - Failed to connect to TiKV: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:16.275 | ERROR    | p8fs.providers.kv:_get_tikv:502 - TiKV get operation failed for key tenant-test/Sarah Chen/resource: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:16.275 | WARNING  | p8fs.providers.kv:get:462 - TiKV get also failed: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:16.280 | ERROR    | p8fs.providers.kv:_get_async_tikv_client:319 - Failed to connect to TiKV: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:16.280 | ERROR    | p8fs.providers.kv:_put_tikv:392 - TiKV put operation failed for key tenant-test/Sarah Chen/resource: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:16.280 | WARNING  | p8fs.providers.kv:put:344 - TiKV put failed, falling back to table storage: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:16.280 | DEBUG    | p8fs.providers.tidb:connect_sync:1010 - Using pooled TiDB connection
2025-11-16 14:58:16.321 | DEBUG    | p8fs.providers.kv:_put_table:419 - TiDB KV: Storing key=tenant-test/Sarah Chen/resource, ttl=None
2025-11-16 14:58:16.409 | DEBUG    | p8fs.providers.kv:_put_table:436 - TiDB KV: Stored tenant-test/Sarah Chen/resource successfully
2025-11-16 14:58:16.450 | DEBUG    | p8fs.repository.BaseRepository:_populate_entity_key_index:540 - Indexed graph edge: Sarah Chen → c101b709-b686-52f4-9d82-cfed9c2c33e2
2025-11-16 14:58:16.450 | DEBUG    | p8fs.providers.tidb:connect_sync:1010 - Using pooled TiDB connection
2025-11-16 14:58:16.535 | DEBUG    | p8fs.providers.kv:_get_table:520 - TiDB KV: fetchone() returned: {'value': '{"entity_ids": ["7fb12e5d-67f7-57e6-ac75-da13d3276f00"], "entity_type": "project/design", "table_name": "resources"}'}, type: <class 'dict'>
2025-11-16 14:58:16.535 | DEBUG    | p8fs.providers.kv:_get_table:525 - TiDB KV: Retrieved value for tenant-test/Onboarding Flow Redesign/resource
2025-11-16 14:58:16.581 | ERROR    | p8fs.providers.kv:_get_async_tikv_client:319 - Failed to connect to TiKV: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:16.581 | ERROR    | p8fs.providers.kv:_put_tikv:392 - TiKV put operation failed for key tenant-test/Onboarding Flow Redesign/resource: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:16.581 | WARNING  | p8fs.providers.kv:put:344 - TiKV put failed, falling back to table storage: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:16.581 | DEBUG    | p8fs.providers.tidb:connect_sync:1010 - Using pooled TiDB connection
2025-11-16 14:58:16.623 | DEBUG    | p8fs.providers.kv:_put_table:419 - TiDB KV: Storing key=tenant-test/Onboarding Flow Redesign/resource, ttl=None
2025-11-16 14:58:16.712 | DEBUG    | p8fs.providers.kv:_put_table:436 - TiDB KV: Stored tenant-test/Onboarding Flow Redesign/resource successfully
2025-11-16 14:58:16.753 | DEBUG    | p8fs.repository.BaseRepository:_populate_entity_key_index:540 - Indexed graph edge: Onboarding Flow Redesign → c101b709-b686-52f4-9d82-cfed9c2c33e2
2025-11-16 14:58:16.753 | DEBUG    | p8fs.providers.tidb:connect_sync:1010 - Using pooled TiDB connection
2025-11-16 14:58:16.838 | DEBUG    | p8fs.providers.kv:_get_table:520 - TiDB KV: fetchone() returned: None, type: <class 'NoneType'>
2025-11-16 14:58:16.839 | DEBUG    | p8fs.providers.kv:_get_table:530 - TiDB KV: No result for key tenant-test/Thursday User Testing Review/resource
2025-11-16 14:58:16.882 | ERROR    | p8fs.providers.kv:_get_async_tikv_client:319 - Failed to connect to TiKV: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:16.882 | ERROR    | p8fs.providers.kv:_get_tikv:502 - TiKV get operation failed for key tenant-test/Thursday User Testing Review/resource: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:16.882 | WARNING  | p8fs.providers.kv:get:462 - TiKV get also failed: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:16.885 | ERROR    | p8fs.providers.kv:_get_async_tikv_client:319 - Failed to connect to TiKV: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:16.885 | ERROR    | p8fs.providers.kv:_put_tikv:392 - TiKV put operation failed for key tenant-test/Thursday User Testing Review/resource: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:16.885 | WARNING  | p8fs.providers.kv:put:344 - TiKV put failed, falling back to table storage: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:16.885 | DEBUG    | p8fs.providers.tidb:connect_sync:1010 - Using pooled TiDB connection
2025-11-16 14:58:16.927 | DEBUG    | p8fs.providers.kv:_put_table:419 - TiDB KV: Storing key=tenant-test/Thursday User Testing Review/resource, ttl=None
2025-11-16 14:58:17.025 | DEBUG    | p8fs.providers.kv:_put_table:436 - TiDB KV: Stored tenant-test/Thursday User Testing Review/resource successfully
2025-11-16 14:58:17.070 | DEBUG    | p8fs.repository.BaseRepository:_populate_entity_key_index:540 - Indexed graph edge: Thursday User Testing Review → c101b709-b686-52f4-9d82-cfed9c2c33e2
2025-11-16 14:58:17.070 | DEBUG    | p8fs.providers.tidb:connect_sync:1010 - Using pooled TiDB connection
2025-11-16 14:58:17.176 | DEBUG    | p8fs.providers.kv:_get_table:520 - TiDB KV: fetchone() returned: {'value': '{"entity_ids": ["c7476df6-4fdb-5677-9968-fc3a080f48d1"], "entity_type": "resource/engram", "table_name": "moments"}'}, type: <class 'dict'>
2025-11-16 14:58:17.176 | DEBUG    | p8fs.providers.kv:_get_table:525 - TiDB KV: Retrieved value for tenant-test/Friday Afternoon Company All-Hands/resource
2025-11-16 14:58:17.248 | ERROR    | p8fs.providers.kv:_get_async_tikv_client:319 - Failed to connect to TiKV: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:17.258 | ERROR    | p8fs.providers.kv:_put_tikv:392 - TiKV put operation failed for key tenant-test/Friday Afternoon Company All-Hands/resource: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:17.258 | WARNING  | p8fs.providers.kv:put:344 - TiKV put failed, falling back to table storage: [/Users/runner/.cargo/git/checkouts/client-rust-5a1ccd35a54db20f/b12f95e/src/pd/cluster.rs:189]: PD cluster failed to respond
2025-11-16 14:58:17.259 | DEBUG    | p8fs.providers.tidb:connect_sync:1010 - Using pooled TiDB connection
2025-11-16 14:58:17.303 | DEBUG    | p8fs.providers.kv:_put_table:419 - TiDB KV: Storing key=tenant-test/Friday Afternoon Company All-Hands/resource, ttl=None
2025-11-16 14:58:17.415 | DEBUG    | p8fs.providers.kv:_put_table:436 - TiDB KV: Stored tenant-test/Friday Afternoon Company All-Hands/resource successfully
2025-11-16 14:58:17.456 | DEBUG    | p8fs.repository.BaseRepository:_populate_entity_key_index:540 - Indexed graph edge: Friday Afternoon Company All-Hands → c101b709-b686-52f4-9d82-cfed9c2c33e2
2025-11-16 14:58:17.457 | DEBUG    | p8fs.models.engram.processor:_process_moments:286 - Upserted moment 'Product Update - Onboarding Success' with 4 graph edges
2025-11-16 14:58:17.498 | DEBUG    | p8fs.providers.tidb:connect_async:1031 - Async connection requested, returning sync connection (aiomysql not implemented yet)
2025-11-16 14:58:17.498 | DEBUG    | p8fs.providers.tidb:_init_connection_pool:967 - Initializing TiDB connection pool: max_connections=10, max_usage=100, max_lifetime=3600s
2025-11-16 14:58:18.008 | DEBUG    | p8fs.providers.tidb:_init_connection_pool:995 - TiDB connection pool initialized successfully
2025-11-16 14:58:18.008 | DEBUG    | p8fs.providers.tidb:connect_sync:1010 - Using pooled TiDB connection
2025-11-16 14:58:18.049 | DEBUG    | p8fs.repository.BaseRepository:upsert:397 - Upserting Moment with fields: ['id', 'created_at', 'updated_at', 'name', 'category', 'content', 'summary', 'ordinal', 'uri', 'metadata', 'graph_paths', 'resource_timestamp', 'userid', 'resource_ends_timestamp', 'present_persons', 'location', 'background_sounds', 'moment_type', 'emotion_tags', 'topic_tags', 'images', 'speakers', 'key_emotions', 'tenant_id']
